Status,Life expectancy ,Adult Mortality,Hepatitis B, BMI ,Polio,Diphtheria , thinness  1-19 years, thinness 5-9 years,Income composition of resources,Schooling
0.0,78.0,129.0,98.0,15.6,97.0,98.0,14.7,14.8,0.587,11.8
0.0,69.6,139.0,96.0,15.2,98.0,98.0,14.8,14.8,0.577,11.3
0.0,58.2,266.0,64.0,23.8,66.0,64.0,7.7,7.5,0.438,8.4
0.0,57.8,272.0,73.0,23.2,74.0,73.0,7.9,7.7,0.43,8.2
0.0,57.3,275.0,69.0,22.5,7.0,69.0,8.1,7.9,0.421,8.0
0.0,57.2,27.0,66.0,21.9,72.0,66.0,8.3,8.1,0.411,7.7
0.0,56.8,271.0,66.0,21.3,72.0,66.0,8.5,8.3,0.404,7.5
0.0,56.5,273.0,72.0,2.7,77.0,73.0,8.8,8.5,0.396,7.3
0.0,56.0,276.0,71.0,2.2,77.0,73.0,9.0,8.8,0.385,7.1
0.0,55.5,278.0,74.0,19.6,74.0,74.0,9.2,9.0,0.36,5.8
0.0,55.0,282.0,74.0,19.0,76.0,74.0,9.4,9.3,0.363,6.4
0.0,54.3,288.0,9.0,18.5,79.0,78.0,9.7,9.5,0.35,6.1
0.0,53.6,29.0,83.0,18.0,78.0,77.0,9.9,9.7,0.338,5.8
0.0,52.8,296.0,73.0,17.5,7.0,69.0,1.1,1.0,0.333,5.5
0.0,52.0,299.0,79.0,17.0,67.0,63.0,1.3,1.2,0.318,5.2
1.0,81.7,54.0,95.0,69.6,97.0,97.0,0.8,0.8,0.853,14.6
1.0,81.4,55.0,9.0,69.2,99.0,99.0,0.8,0.8,0.847,14.3
1.0,81.1,57.0,94.0,68.8,99.0,99.0,0.8,0.7,0.828,14.2
1.0,81.0,58.0,93.0,68.4,99.0,99.0,0.8,0.7,0.821,14.1
1.0,87.0,59.0,82.0,68.0,96.0,96.0,0.8,0.7,0.826,14.8
1.0,83.0,62.0,75.0,67.6,76.0,76.0,0.8,0.7,0.819,14.6
1.0,82.0,63.0,86.0,67.1,73.0,73.0,0.8,0.7,0.815,14.4
1.0,80.0,64.0,86.0,66.6,72.0,72.0,0.7,0.7,0.813,14.6
1.0,79.6,65.0,82.0,66.1,76.0,74.0,0.7,0.7,0.808,14.4
1.0,79.3,66.0,86.0,65.6,83.0,85.0,0.7,0.7,0.809,14.8
1.0,79.0,67.0,85.0,65.0,94.0,92.0,0.7,0.7,0.805,14.8
1.0,78.7,69.0,85.0,64.5,89.0,89.0,0.7,0.7,0.797,14.2
1.0,78.5,71.0,89.0,63.9,94.0,94.0,0.7,0.7,0.79,13.8
0.0,63.1,25.0,73.0,3.8,67.0,73.0,7.8,7.5,0.513,8.5
0.0,63.0,26.0,84.0,3.1,84.0,84.0,8.0,7.7,0.509,8.5
0.0,62.7,28.0,8.0,29.4,8.0,8.0,8.1,7.9,0.501,8.2
0.0,62.5,29.0,8.0,28.8,8.0,8.0,8.3,8.1,0.491,7.8
0.0,62.2,212.0,75.0,28.1,73.0,75.0,8.5,8.3,0.487,7.7
0.0,62.0,214.0,64.0,27.4,52.0,64.0,8.7,8.5,0.484,7.6
0.0,61.7,215.0,64.0,26.8,63.0,64.0,8.9,8.7,0.476,7.1
0.0,61.4,217.0,74.0,26.1,73.0,74.0,9.2,8.9,0.475,7.2
0.0,61.2,219.0,74.0,25.5,75.0,75.0,9.4,9.1,0.475,7.4
0.0,69.0,221.0,68.0,24.8,68.0,68.0,9.6,9.4,0.466,7.2
0.0,66.0,223.0,42.0,24.2,71.0,71.0,9.8,9.6,0.461,7.2
0.0,74.6,146.0,97.0,33.3,98.0,97.0,6.9,6.8,0.779,15.2
0.0,74.2,148.0,97.0,32.8,98.0,97.0,7.0,6.9,0.769,14.7
0.0,74.1,147.0,98.0,32.3,98.0,98.0,7.0,7.0,0.765,14.7
0.0,73.9,154.0,98.0,31.8,98.0,98.0,7.1,7.0,0.756,14.3
0.0,73.6,158.0,98.0,31.3,98.0,98.0,7.1,7.1,0.748,14.1
0.0,73.3,163.0,99.0,3.7,99.0,99.0,7.2,7.2,0.74,14.0
0.0,72.8,166.0,99.0,3.2,99.0,99.0,7.3,7.3,0.734,13.8
0.0,72.7,166.0,99.0,29.7,99.0,99.0,7.4,7.3,0.728,13.6
0.0,72.9,161.0,97.0,29.1,96.0,97.0,7.5,7.4,0.72,13.5
0.0,71.8,165.0,97.0,28.6,98.0,97.0,7.6,7.5,0.713,13.4
0.0,72.1,168.0,97.0,28.0,97.0,97.0,7.7,7.6,0.704,13.0
0.0,71.9,168.0,98.0,27.5,98.0,98.0,7.8,7.7,0.696,12.8
0.0,71.5,174.0,97.0,26.9,99.0,99.0,7.9,7.8,0.687,12.6
0.0,71.5,179.0,88.0,26.4,88.0,88.0,7.9,7.9,0.683,12.5
0.0,71.5,177.0,92.0,25.8,93.0,92.0,8.0,8.0,0.673,12.2
0.0,71.0,177.0,88.0,25.3,88.0,88.0,8.1,8.1,0.667,12.1
0.0,76.7,122.0,82.0,63.5,87.0,87.0,1.5,1.5,0.758,13.3
0.0,76.6,122.0,84.0,62.8,87.0,87.0,1.6,1.5,0.754,13.1
0.0,76.6,12.0,82.0,62.1,83.0,83.0,1.6,1.5,0.753,12.9
0.0,76.3,123.0,99.0,61.5,99.0,99.0,1.6,1.5,0.748,12.7
0.0,76.1,124.0,98.0,6.8,97.0,97.0,1.6,1.6,0.745,12.6
0.0,75.6,127.0,93.0,6.1,95.0,95.0,1.6,1.6,0.739,12.5
0.0,75.7,13.0,95.0,59.4,95.0,95.0,1.7,1.6,0.738,12.5
0.0,75.6,127.0,97.0,58.7,96.0,96.0,1.7,1.6,0.735,12.3
0.0,76.0,123.0,98.0,57.9,98.0,98.0,1.7,1.7,0.731,12.3
0.0,75.8,125.0,98.0,57.2,98.0,98.0,1.8,1.7,0.723,12.2
0.0,75.3,126.0,98.0,56.4,98.0,98.0,1.8,1.7,0.719,12.2
0.0,75.4,124.0,98.0,55.7,98.0,98.0,1.8,1.8,0.714,12.1
0.0,75.0,127.0,98.0,54.9,98.0,98.0,1.9,1.8,0.708,11.9
0.0,75.0,127.0,97.0,54.1,98.0,97.0,1.9,1.8,0.703,11.6
0.0,75.0,126.0,97.0,53.2,97.0,97.0,1.9,1.9,0.7,11.6
0.0,74.8,129.0,97.0,52.4,97.0,97.0,2.0,1.9,0.694,11.4
0.0,69.4,166.0,78.0,69.4,71.0,72.0,0.2,0.2,0.637,11.7
0.0,69.4,164.0,81.0,68.7,76.0,77.0,0.2,0.2,0.639,11.7
0.0,69.2,166.0,83.0,68.1,81.0,81.0,0.2,0.2,0.641,11.7
0.0,69.0,168.0,82.0,67.5,81.0,81.0,0.2,0.2,0.64,11.7
0.0,68.9,169.0,83.0,67.0,83.0,84.0,0.2,0.2,0.638,11.7
0.0,68.7,171.0,88.0,66.4,85.0,85.0,0.2,0.2,0.633,11.5
0.0,68.5,172.0,89.0,65.8,81.0,91.0,0.2,0.2,0.629,11.4
0.0,68.4,174.0,89.0,65.2,88.0,85.0,0.2,0.2,0.628,11.2
0.0,68.2,175.0,9.0,64.7,79.0,79.0,0.2,0.2,0.625,11.0
0.0,68.0,176.0,84.0,64.1,81.0,67.0,0.2,0.2,0.622,10.9
0.0,67.9,178.0,91.0,63.6,94.0,94.0,0.2,0.2,0.617,10.7
0.0,67.7,179.0,8.0,63.2,82.0,78.0,0.2,0.2,0.616,10.5
0.0,67.5,18.0,89.0,62.8,88.0,92.0,0.2,0.2,0.612,10.4
0.0,66.2,21.0,85.0,62.4,84.0,84.0,0.2,0.2,0.608,10.2
0.0,67.2,183.0,81.0,62.0,79.0,75.0,0.3,0.2,0.604,10.1
0.0,67.0,185.0,87.0,61.5,85.0,85.0,0.3,0.3,0.0,0.0
0.0,68.8,222.0,99.0,52.7,99.0,99.0,2.2,2.3,0.733,14.8
0.0,68.4,225.0,99.0,51.5,99.0,99.0,2.2,2.3,0.729,14.8
0.0,68.1,227.0,98.0,5.4,98.0,98.0,2.2,2.3,0.72,14.7
0.0,67.8,231.0,99.0,49.2,99.0,99.0,2.2,2.3,0.712,14.7
0.0,67.3,235.0,99.0,48.0,99.0,99.0,2.2,2.3,0.701,14.6
0.0,66.3,25.0,96.0,46.9,96.0,96.0,2.2,2.3,0.693,14.3
0.0,66.9,235.0,97.0,45.9,96.0,95.0,2.2,2.3,0.686,13.8
0.0,67.4,225.0,96.0,44.9,95.0,96.0,2.2,2.3,0.673,13.4
0.0,65.9,26.0,98.0,43.9,99.0,95.0,2.2,2.4,0.661,13.0
0.0,65.0,271.0,98.0,43.0,98.0,99.0,2.2,2.4,0.649,12.7
0.0,64.5,274.0,98.0,42.1,99.0,99.0,2.3,2.4,0.637,11.8
0.0,64.0,284.0,98.0,41.3,99.0,99.0,2.3,2.4,0.621,11.2
0.0,64.0,271.0,98.0,4.5,98.0,98.0,2.4,2.5,0.609,10.5
0.0,63.8,263.0,98.0,39.8,98.0,98.0,2.4,2.5,0.599,10.1
0.0,63.2,266.0,95.0,39.1,95.0,95.0,2.5,2.6,0.588,9.4
0.0,62.8,274.0,93.0,38.5,94.0,94.0,2.6,2.6,0.582,8.9
0.0,76.1,16.0,82.0,61.8,89.0,89.0,1.8,1.8,0.804,15.1
0.0,75.9,17.0,87.0,61.3,91.0,91.0,1.8,1.9,0.803,15.1
0.0,75.8,19.0,9.0,6.7,94.0,94.0,1.8,1.9,0.799,15.1
0.0,75.6,11.0,9.0,6.2,94.0,94.0,1.9,1.9,0.797,15.1
0.0,75.4,113.0,91.0,59.7,95.0,95.0,1.9,2.0,0.792,15.1
0.0,75.3,115.0,9.0,59.1,93.0,94.0,2.0,2.0,0.787,15.0
0.0,75.0,117.0,87.0,58.5,91.0,92.0,2.0,2.1,0.785,14.6
0.0,74.6,121.0,93.0,57.8,95.0,95.0,2.1,2.1,0.774,14.2
0.0,74.2,125.0,9.0,57.2,92.0,92.0,2.1,2.2,0.762,13.6
0.0,73.8,13.0,9.0,56.5,9.0,9.0,2.2,2.2,0.751,13.2
0.0,74.3,95.0,99.0,58.5,99.0,99.0,6.4,6.2,0.645,12.1
0.0,74.1,96.0,99.0,57.5,99.0,99.0,6.4,6.2,0.64,12.1
0.0,73.9,97.0,99.0,56.5,99.0,99.0,6.4,6.2,0.634,12.1
0.0,73.6,99.0,99.0,55.5,99.0,99.0,6.3,6.2,0.623,11.6
0.0,73.3,14.0,98.0,54.6,98.0,99.0,6.3,6.2,0.612,11.2
0.0,72.8,11.0,98.0,53.6,99.0,99.0,6.3,6.2,0.603,10.7
0.0,72.3,116.0,98.0,52.7,99.0,99.0,6.4,6.2,0.596,10.5
0.0,71.8,123.0,97.0,51.7,99.0,99.0,6.4,6.3,0.589,10.3
0.0,71.4,128.0,95.0,5.8,95.0,95.0,6.4,6.3,0.581,10.0
0.0,71.0,133.0,95.0,49.9,97.0,97.0,6.4,6.3,0.575,10.0
0.0,77.0,137.0,96.0,49.1,98.0,98.0,6.5,6.3,0.569,9.8
0.0,72.0,142.0,95.0,48.2,97.0,97.0,6.5,6.4,0.561,9.6
0.0,69.9,146.0,9.0,47.3,91.0,91.0,6.6,6.4,0.551,9.3
0.0,69.5,15.0,92.0,46.5,94.0,94.0,6.6,6.5,0.54,8.8
0.0,69.0,155.0,84.0,45.7,93.0,96.0,6.7,6.5,0.53,8.5
0.0,68.6,16.0,43.0,44.8,95.0,95.0,6.7,6.6,0.519,8.0
0.0,57.6,355.0,8.0,22.6,8.0,8.0,3.6,3.5,0.414,9.1
0.0,56.7,375.0,79.0,22.2,79.0,79.0,3.6,3.5,0.409,9.1
0.0,55.3,46.0,78.0,21.8,78.0,78.0,3.6,3.5,0.405,9.1
0.0,54.8,48.0,76.0,21.3,73.0,76.0,3.6,3.5,0.4,9.2
0.0,54.3,47.0,76.0,2.9,73.0,76.0,3.7,3.6,0.397,9.5
0.0,54.0,47.0,74.0,2.5,73.0,74.0,3.7,3.6,0.39,9.3
0.0,53.8,4.0,74.0,2.1,74.0,74.0,3.7,3.6,0.382,9.2
0.0,53.2,45.0,75.0,19.7,74.0,75.0,3.7,3.7,0.372,8.8
0.0,52.1,425.0,75.0,19.3,75.0,75.0,3.8,3.7,0.36,8.2
0.0,51.2,434.0,75.0,18.9,73.0,78.0,3.8,3.7,0.353,7.9
0.0,58.0,434.0,75.0,18.5,71.0,8.0,3.9,3.8,0.341,7.3
0.0,54.0,429.0,76.0,18.1,69.0,83.0,3.9,3.8,0.332,7.0
0.0,51.0,424.0,76.0,17.7,67.0,85.0,4.0,3.9,0.318,6.7
0.0,49.8,416.0,76.0,17.3,76.0,76.0,4.0,4.0,0.311,6.2
0.0,49.5,48.0,25.0,16.9,72.0,73.0,4.1,4.0,0.298,5.8
0.0,66.6,199.0,89.0,23.8,89.0,89.0,12.8,13.0,0.552,9.1
0.0,66.4,21.0,88.0,22.9,88.0,88.0,12.9,13.1,0.547,9.1
0.0,66.2,22.0,75.0,22.1,76.0,75.0,12.9,13.2,0.54,9.1
0.0,65.9,25.0,58.0,21.3,87.0,84.0,13.0,13.2,0.533,9.1
0.0,65.6,27.0,4.0,2.5,9.0,84.0,13.0,13.3,0.526,9.1
0.0,65.4,29.0,92.0,19.8,9.0,9.0,13.1,13.3,0.515,8.8
0.0,65.2,211.0,91.0,19.1,9.0,9.0,13.1,13.4,0.504,8.5
0.0,59.2,296.0,85.0,18.3,85.0,85.0,13.2,13.4,0.493,8.2
0.0,64.5,217.0,85.0,17.6,84.0,86.0,13.2,13.5,0.484,8.1
0.0,64.2,22.0,75.0,17.0,82.0,82.0,13.2,13.5,0.474,8.0
0.0,63.9,224.0,62.0,16.4,86.0,73.0,13.2,13.6,0.465,7.9
0.0,63.5,228.0,39.0,15.7,92.0,82.0,13.3,13.6,0.455,7.8
0.0,63.2,231.0,8.0,15.2,86.0,78.0,13.3,13.6,0.445,7.7
0.0,65.8,248.0,92.0,35.7,92.0,92.0,8.2,8.1,0.637,11.7
0.0,65.9,242.0,88.0,34.9,88.0,88.0,8.6,8.5,0.632,11.7
0.0,66.1,232.0,89.0,34.1,89.0,89.0,9.0,8.9,0.625,11.6
0.0,65.8,232.0,84.0,33.3,84.0,84.0,9.5,9.4,0.619,11.5
0.0,64.3,268.0,82.0,32.5,85.0,82.0,9.9,9.9,0.612,11.5
0.0,63.0,299.0,83.0,31.8,83.0,83.0,1.4,1.4,0.604,11.4
0.0,69.2,165.0,91.0,19.1,9.0,91.0,15.7,16.1,0.555,12.2
0.0,69.6,158.0,92.0,18.5,92.0,92.0,15.9,16.3,0.551,12.4
0.0,69.3,162.0,92.0,18.0,92.0,92.0,16.1,16.5,0.545,12.3
0.0,68.9,167.0,9.0,17.4,9.0,9.0,16.3,16.7,0.538,12.3
0.0,68.4,172.0,92.0,16.9,92.0,92.0,16.5,16.9,0.529,12.0
0.0,68.0,178.0,82.0,16.4,83.0,82.0,16.7,17.2,0.515,11.1
0.0,67.5,183.0,89.0,15.9,93.0,89.0,16.9,17.4,0.502,10.5
0.0,67.0,189.0,82.0,15.4,82.0,82.0,17.0,17.6,0.492,10.1
0.0,66.6,194.0,82.0,14.9,82.0,82.0,17.2,17.8,0.486,10.0
0.0,66.0,21.0,69.0,14.4,91.0,89.0,17.4,18.0,0.476,9.6
0.0,65.4,28.0,41.0,13.9,78.0,75.0,17.6,18.2,0.469,9.4
0.0,64.7,218.0,27.0,13.4,8.0,8.0,17.8,18.4,0.463,9.3
0.0,64.3,22.0,2.0,12.9,76.0,78.0,18.0,18.6,0.457,9.2
1.0,81.9,57.0,94.0,62.1,95.0,95.0,1.0,0.9,0.923,18.1
1.0,81.7,58.0,92.0,61.6,96.0,96.0,1.0,0.9,0.923,18.1
1.0,81.4,6.0,51.0,61.0,97.0,97.0,1.0,0.9,0.922,18.1
1.0,81.1,62.0,2.0,6.5,97.0,97.0,1.0,0.9,0.921,18.1
1.0,81.1,63.0,2.0,59.9,97.0,97.0,1.0,0.9,0.911,17.2
1.0,81.6,66.0,92.0,67.5,92.0,92.0,0.4,0.3,0.913,19.2
1.0,81.5,67.0,93.0,66.9,93.0,93.0,0.4,0.3,0.91,19.2
1.0,81.3,69.0,93.0,66.4,92.0,92.0,0.3,0.3,0.908,19.3
1.0,81.1,7.0,93.0,65.9,93.0,93.0,0.3,0.3,0.904,19.5
1.0,86.0,72.0,95.0,65.3,95.0,95.0,0.3,0.3,0.901,19.7
1.0,89.0,71.0,9.0,64.8,93.0,93.0,0.3,0.3,0.899,20.3
1.0,85.0,73.0,93.0,64.3,92.0,92.0,0.3,0.3,0.895,19.3
1.0,81.0,75.0,9.0,63.8,89.0,89.0,0.3,0.3,0.894,19.5
1.0,81.0,76.0,88.0,63.2,88.0,88.0,0.3,0.3,0.891,19.2
1.0,79.9,76.0,87.0,62.6,89.0,89.0,0.3,0.3,0.888,19.1
1.0,79.9,78.0,87.0,62.1,89.0,89.0,0.3,0.3,0.886,18.9
1.0,79.2,79.0,88.0,61.5,87.0,89.0,0.3,0.3,0.884,18.4
1.0,79.1,82.0,89.0,6.9,86.0,9.0,0.3,0.3,0.881,18.2
1.0,78.7,83.0,89.0,6.3,84.0,9.0,0.3,0.3,0.873,17.5
1.0,78.5,83.0,9.0,59.6,82.0,9.0,0.3,0.3,0.868,17.4
1.0,78.6,87.0,9.0,58.9,82.0,9.0,0.3,0.3,0.864,17.2
0.0,74.8,145.0,98.0,54.0,99.0,98.0,1.8,1.7,0.642,11.7
0.0,74.5,148.0,98.0,53.2,99.0,98.0,1.8,1.7,0.636,11.6
0.0,73.9,157.0,98.0,52.4,99.0,98.0,1.8,1.7,0.63,11.5
0.0,73.9,157.0,98.0,51.7,99.0,98.0,1.8,1.7,0.625,11.5
0.0,74.5,147.0,98.0,5.9,99.0,98.0,1.8,1.8,0.62,11.5
0.0,73.2,154.0,98.0,5.2,99.0,98.0,1.9,1.8,0.614,11.4
0.0,73.2,163.0,98.0,49.4,99.0,98.0,1.9,1.8,0.613,11.3
0.0,72.5,169.0,97.0,48.6,97.0,97.0,1.9,1.8,0.607,11.1
0.0,72.5,173.0,93.0,47.9,93.0,93.0,2.0,1.9,0.601,11.0
0.0,73.0,17.0,88.0,47.1,88.0,88.0,2.0,1.9,0.597,11.0
0.0,71.2,194.0,86.0,46.4,87.0,86.0,2.0,1.9,0.592,11.0
0.0,71.0,194.0,79.0,45.7,8.0,79.0,2.1,2.0,0.587,11.0
0.0,76.0,198.0,86.0,44.9,86.0,86.0,2.1,2.0,0.583,11.0
0.0,75.0,197.0,85.0,44.2,85.0,85.0,2.2,2.1,0.577,10.7
0.0,73.0,193.0,87.0,43.5,89.0,87.0,2.2,2.1,0.57,10.4
0.0,73.0,192.0,83.0,42.8,85.0,83.0,2.2,2.1,0.562,10.1
0.0,61.8,22.0,65.0,19.3,65.0,65.0,9.6,9.4,0.351,5.4
0.0,61.4,223.0,68.0,18.9,67.0,68.0,9.8,9.6,0.345,5.3
0.0,69.0,227.0,67.0,18.5,56.0,67.0,1.0,9.9,0.341,5.3
0.0,63.0,232.0,71.0,18.1,71.0,71.0,1.3,1.1,0.331,5.1
0.0,59.4,241.0,75.0,17.7,4.0,75.0,1.5,1.3,0.323,4.8
0.0,58.2,252.0,7.0,17.3,75.0,7.0,1.7,1.6,0.312,4.5
0.0,57.1,263.0,71.0,16.9,71.0,71.0,11.0,1.8,0.307,4.2
0.0,54.5,344.0,49.0,25.4,49.0,49.0,9.8,9.7,0.525,10.0
0.0,53.6,362.0,49.0,24.7,49.0,49.0,1.1,9.9,0.521,10.0
0.0,53.2,367.0,46.0,24.1,46.0,46.0,1.4,1.2,0.514,9.8
0.0,52.7,374.0,42.0,23.5,42.0,42.0,1.7,1.6,0.507,9.7
0.0,52.3,375.0,46.0,22.8,48.0,48.0,11.0,1.9,0.5,9.6
0.0,52.0,374.0,49.0,22.2,54.0,54.0,11.3,11.2,0.492,9.5
0.0,51.6,376.0,63.0,21.6,66.0,63.0,11.7,11.6,0.487,9.3
0.0,59.0,386.0,41.0,21.0,6.0,53.0,12.0,11.9,0.481,9.2
0.0,55.0,388.0,42.0,2.4,54.0,42.0,12.3,12.3,0.477,9.1
0.0,49.8,396.0,27.0,19.9,46.0,4.0,12.6,12.6,0.466,9.0
0.0,49.2,4.0,18.0,19.3,45.0,36.0,12.9,12.9,0.463,8.9
0.0,76.6,99.0,99.0,54.6,99.0,99.0,7.1,6.9,0.795,13.7
0.0,76.4,11.0,99.0,53.5,99.0,99.0,7.1,6.9,0.796,13.7
0.0,76.2,12.0,98.0,52.8,99.0,98.0,7.0,6.8,0.796,13.7
0.0,76.0,14.0,98.0,52.3,99.0,98.0,7.0,6.8,0.797,13.7
0.0,75.8,15.0,99.0,52.0,99.0,99.0,6.9,6.8,0.797,13.6
0.0,75.6,16.0,99.0,51.8,99.0,99.0,6.9,6.8,0.797,13.5
0.0,75.4,18.0,98.0,51.5,96.0,98.0,6.9,6.8,0.782,12.4
0.0,75.2,19.0,99.0,51.1,97.0,99.0,6.9,6.8,0.765,11.9
0.0,74.9,113.0,99.0,5.6,97.0,99.0,7.0,6.8,0.753,11.5
0.0,74.7,115.0,99.0,5.1,98.0,98.0,7.0,6.8,0.748,11.6
0.0,74.3,118.0,99.0,49.5,99.0,99.0,7.0,6.8,0.742,11.5
0.0,74.0,122.0,99.0,48.9,99.0,99.0,7.1,6.8,0.734,11.5
0.0,73.6,127.0,99.0,48.1,99.0,99.0,7.1,6.8,0.725,11.2
0.0,73.3,13.0,99.0,47.3,99.0,99.0,7.1,6.8,0.716,11.0
0.0,72.9,134.0,99.0,46.5,99.0,99.0,7.1,6.9,0.705,10.7
0.0,72.6,138.0,99.0,45.9,99.0,99.0,7.2,6.9,0.0,10.4
0.0,66.4,161.0,72.0,25.4,72.0,72.0,19.2,19.6,0.548,8.1
0.0,66.2,162.0,72.0,24.7,72.0,72.0,19.4,19.8,0.542,7.8
0.0,66.0,163.0,72.0,23.9,72.0,72.0,19.6,2.0,0.538,7.7
0.0,65.7,165.0,72.0,23.2,72.0,72.0,19.8,2.2,0.529,7.6
0.0,65.5,167.0,74.0,22.5,75.0,74.0,2.0,2.4,0.525,7.5
0.0,65.1,172.0,82.0,21.9,82.0,82.0,2.2,2.7,0.521,7.5
0.0,64.8,175.0,78.0,21.3,7.0,71.0,2.5,2.9,0.514,7.3
0.0,64.6,177.0,65.0,2.6,7.0,62.0,2.7,21.1,0.513,7.3
0.0,64.4,178.0,75.0,2.1,75.0,75.0,2.8,21.3,0.505,6.7
0.0,64.2,179.0,78.0,19.5,77.0,78.0,21.0,21.5,0.501,6.5
0.0,62.9,2.0,7.0,18.9,78.0,77.0,21.2,21.7,0.487,6.1
0.0,63.7,183.0,65.0,18.4,65.0,65.0,21.4,21.8,0.474,5.6
0.0,63.5,185.0,63.0,17.9,69.0,67.0,21.6,22.0,0.465,5.6
0.0,77.8,118.0,73.0,57.8,72.0,73.0,1.9,1.8,0.785,13.0
0.0,77.6,119.0,8.0,57.1,8.0,8.0,1.9,1.8,0.78,13.0
0.0,77.5,118.0,8.0,56.3,81.0,8.0,1.9,1.9,0.773,12.9
0.0,77.2,12.0,85.0,55.6,87.0,85.0,1.9,1.9,0.765,12.8
0.0,77.3,121.0,87.0,54.9,91.0,87.0,2.0,1.9,0.758,12.9
0.0,76.5,122.0,94.0,54.2,95.0,94.0,2.0,1.9,0.756,12.8
0.0,76.8,127.0,85.0,53.4,85.0,85.0,2.0,1.9,0.755,12.8
0.0,76.5,127.0,86.0,52.7,86.0,86.0,2.0,2.0,0.75,12.8
0.0,76.4,124.0,85.0,51.9,84.0,85.0,2.1,2.0,0.743,12.9
0.0,76.2,125.0,88.0,51.1,98.0,88.0,2.1,2.0,0.744,12.9
0.0,75.8,122.0,92.0,5.3,88.0,92.0,2.1,2.1,0.74,12.9
0.0,75.8,123.0,95.0,49.5,92.0,95.0,2.2,2.1,0.733,12.8
0.0,75.5,126.0,98.0,48.6,95.0,98.0,2.2,2.2,0.728,12.8
0.0,75.7,125.0,98.0,47.8,99.0,99.0,2.3,2.2,0.725,12.6
0.0,75.5,124.0,98.0,46.9,95.0,99.0,2.3,2.3,0.721,12.4
0.0,62.9,275.0,67.0,48.6,74.0,73.0,1.3,1.3,0.515,10.0
0.0,62.7,278.0,67.0,47.9,64.0,73.0,1.3,1.3,0.511,10.0
0.0,62.4,281.0,73.0,47.2,8.0,79.0,1.3,1.3,0.506,10.0
0.0,62.2,284.0,68.0,46.4,81.0,74.0,1.3,1.3,0.501,9.9
0.0,62.0,285.0,66.0,45.7,69.0,72.0,1.3,1.3,0.494,9.9
0.0,61.8,286.0,56.0,44.9,72.0,67.0,1.4,1.3,0.485,9.6
0.0,61.6,288.0,66.0,44.2,79.0,73.0,1.4,1.3,0.477,9.2
0.0,61.4,29.0,59.0,43.4,76.0,63.0,1.4,1.3,0.469,8.9
0.0,61.1,295.0,61.0,42.7,72.0,71.0,1.4,1.3,0.461,8.6
0.0,68.0,299.0,71.0,41.9,67.0,72.0,1.4,1.4,0.454,8.2
0.0,64.0,37.0,63.0,41.1,61.0,72.0,1.4,1.4,0.446,7.9
0.0,59.9,314.0,6.0,4.4,59.0,62.0,1.5,1.4,0.439,7.6
0.0,59.6,321.0,67.0,39.6,62.0,68.0,1.5,1.4,0.433,7.2
0.0,59.3,327.0,6.0,38.9,54.0,61.0,1.5,1.5,0.428,6.9
0.0,59.1,331.0,59.0,38.2,52.0,55.0,1.5,1.5,0.422,6.6
0.0,58.9,335.0,57.0,37.5,51.0,59.0,1.6,1.5,0.418,6.2
0.0,74.0,146.0,93.0,5.2,89.0,93.0,2.0,1.9,0.692,12.3
0.0,73.9,147.0,87.0,49.4,83.0,87.0,2.0,1.9,0.688,12.3
0.0,73.8,148.0,86.0,48.6,8.0,86.0,2.0,1.9,0.679,12.3
0.0,73.6,148.0,87.0,47.9,83.0,87.0,2.0,2.0,0.679,12.3
0.0,73.4,15.0,89.0,47.1,84.0,89.0,2.1,2.0,0.675,12.3
0.0,73.2,152.0,89.0,46.4,85.0,89.0,2.1,2.0,0.664,12.4
0.0,73.0,155.0,85.0,45.6,81.0,85.0,2.1,2.0,0.663,12.1
0.0,72.7,157.0,87.0,44.9,85.0,89.0,2.1,2.1,0.654,11.9
0.0,72.5,159.0,86.0,44.2,95.0,95.0,2.2,2.1,0.649,12.0
0.0,72.3,161.0,92.0,43.5,98.0,98.0,2.2,2.2,0.648,12.1
0.0,72.1,163.0,92.0,42.8,96.0,96.0,2.3,2.2,0.646,12.3
0.0,71.9,165.0,9.0,42.0,92.0,92.0,2.3,2.2,0.639,12.1
0.0,71.7,166.0,86.0,41.3,86.0,86.0,2.4,2.3,0.642,12.7
0.0,75.5,123.0,9.0,55.6,88.0,9.0,1.1,1.1,0.737,13.4
0.0,75.3,125.0,88.0,54.9,78.0,88.0,1.1,1.1,0.735,13.4
0.0,75.3,125.0,88.0,54.2,71.0,88.0,1.1,1.1,0.731,13.4
0.0,74.9,129.0,95.0,53.6,94.0,95.0,1.1,1.1,0.725,13.4
0.0,74.5,133.0,91.0,52.9,91.0,91.0,1.1,1.1,0.721,13.4
0.0,73.7,14.0,93.0,52.2,92.0,93.0,1.1,1.1,0.708,13.3
0.0,73.8,14.0,93.0,51.5,92.0,93.0,1.2,1.2,0.706,13.3
0.0,73.9,138.0,93.0,5.8,93.0,93.0,1.2,1.2,0.7,13.2
0.0,74.0,133.0,93.0,5.2,93.0,93.0,1.2,1.2,0.696,13.2
0.0,74.2,134.0,94.0,49.5,94.0,94.0,1.2,1.2,0.693,13.0
0.0,72.8,148.0,94.0,48.8,66.0,77.0,1.3,1.3,0.692,13.0
0.0,72.2,151.0,92.0,48.1,81.0,86.0,1.3,1.3,0.685,12.8
